id,drought_stress_factor_1_to_5,growth_scenario,market_gravity
34_2,5,high_growth,50
34_20,5,high_growth,50
34_21,5,high_growth,50
34_22,5,high_growth,50
34_23,5,high_growth,50
34_3,5,high_growth,50
34_4,5,high_growth,50
34_5,5,high_growth,50
34_6,5,high_growth,50
34_7,1,high_growth,50
34_8,3,high_growth,50
34_9,1,high_growth,50
35_0,4,high_growth,50
35_1,4,high_growth,50
36_0,5,high_growth,50
36_1,5,high_growth,50
36_10,1,high_growth,50
36_11,5,high_growth,50
36_12,5,high_growth,50
36_13,1,high_growth,50
36_14,1,high_growth,50
36_15,5,high_growth,50
36_16,1,high_growth,50
36_17,5,high_growth,50
36_18,5,high_growth,50
36_19,5,high_growth,50
36_2,5,high_growth,50
36_20,5,high_growth,50
36_21,5,high_growth,50
36_22,1,high_growth,50
36_23,1,high_growth,50
36_3,1,high_growth,50
36_4,5,high_growth,50
36_5,5,high_growth,50
36_6,1,high_growth,50
36_7,1,high_growth,50
36_8,1,high_growth,50
36_9,5,high_growth,50
37_0,5,high_growth,50
37_1,5,high_growth,50
37_10,5,high_growth,50
37_11,5,high_growth,50
37_12,5,high_growth,50
37_13,5,high_growth,50
37_14,5,high_growth,50
37_15,5,high_growth,50
37_2,5,high_growth,50
37_3,5,high_growth,50
37_4,5,high_growth,50
37_5,5,high_growth,50
37_6,5,high_growth,50
37_7,5,high_growth,50
37_8,5,high_growth,50
37_9,5,high_growth,50
38_0,2,high_growth,50
38_1,2,high_growth,50
38_10,2,high_growth,50
38_11,2,high_growth,50
38_12,2,high_growth,50
38_13,2,high_growth,50
38_14,2,high_growth,50
38_15,2,high_growth,50
38_16,2,high_growth,50
38_17,2,high_growth,50
38_18,2,high_growth,50
38_19,2,high_growth,50
38_2,2,high_growth,50
38_20,2,high_growth,50
38_21,3,high_growth,50
38_22,2,high_growth,50
38_3,2,high_growth,50
38_4,2,high_growth,50
38_5,2,high_growth,50
38_6,2,high_growth,50
38_7,2,high_growth,50
38_8,2,high_growth,50
38_9,2,high_growth,50
39_0,3,high_growth,50
39_1,3,high_growth,50
39_10,3,high_growth,50
39_11,3,high_growth,50
39_12,1,high_growth,50
39_13,1,high_growth,50
39_2,3,high_growth,50
39_3,3,high_growth,50
39_4,3,high_growth,50
39_5,3,high_growth,50
39_6,3,high_growth,50
39_7,1,high_growth,50
39_8,1,high_growth,50
39_9,3,high_growth,50
40_0,2,high_growth,50
40_1,2,high_growth,50
40_2,2,high_growth,50
40_3,2,high_growth,50
40_4,2,high_growth,50
40_5,2,high_growth,50
40_6,2,high_growth,50
41_0,3,high_growth,50
41_1,1,high_growth,50
41_10,3,high_growth,50
41_11,3,high_growth,50
41_12,1,high_growth,50
41_13,1,high_growth,50
41_14,3,high_growth,50
41_15,1,high_growth,50
41_16,1,high_growth,50
41_17,1,high_growth,50
41_18,3,high_growth,50
41_19,1,high_growth,50
41_2,1,high_growth,50
41_20,1,high_growth,50
41_21,3,high_growth,50
41_22,1,high_growth,50
41_23,3,high_growth,50
41_24,3,high_growth,50
41_25,3,high_growth,50
41_26,3,high_growth,50
41_27,1,high_growth,50
41_28,1,high_growth,50
41_29,3,high_growth,50
41_3,1,high_growth,50
41_30,3,high_growth,50
41_31,1,high_growth,50
41_32,1,high_growth,50
41_33,1,high_growth,50
41_34,1,high_growth,50
41_35,1,high_growth,50
41_36,1,high_growth,50
41_37,1,high_growth,50
41_38,1,high_growth,50
41_4,3,high_growth,50
41_5,3,high_growth,50
41_6,3,high_growth,50
41_7,1,high_growth,50
41_8,1,high_growth,50
41_9,1,high_growth,50
42_0,4,high_growth,50
42_1,4,high_growth,50
42_10,4,high_growth,50
42_11,4,high_growth,50
42_12,2,high_growth,50
42_13,2,high_growth,50
42_14,2,high_growth,50
42_15,4,high_growth,50
42_16,4,high_growth,50
42_17,4,high_growth,50
42_18,4,high_growth,50
42_19,4,high_growth,50
42_2,4,high_growth,50
42_20,4,high_growth,50
42_21,4,high_growth,50
42_22,4,high_growth,50
42_23,4,high_growth,50
42_24,4,high_growth,50
42_25,4,high_growth,50
42_26,4,high_growth,50
42_27,2,high_growth,50
42_3,4,high_growth,50
42_4,4,high_growth,50
42_5,4,high_growth,50
42_6,4,high_growth,50
42_7,4,high_growth,50
42_8,4,high_growth,50
42_9,4,high_growth,50
45_0,3,high_growth,50
45_1,3,high_growth,50
45_10,3,high_growth,50
45_11,4,high_growth,50
45_2,3,high_growth,50
45_3,3,high_growth,50
45_4,4,high_growth,50
45_5,4,high_growth,50
45_6,4,high_growth,50
45_7,4,high_growth,50
45_8,4,high_growth,50
45_9,4,high_growth,50
47_0,5,high_growth,50
47_1,5,high_growth,50
47_2,5,high_growth,50
47_3,5,high_growth,50
47_4,5,high_growth,50
47_5,5,high_growth,50
47_6,5,high_growth,50
47_7,5,high_growth,50
48_0,4,high_growth,50
48_1,4,high_growth,50
48_10,4,high_growth,50
48_100,4,high_growth,50
48_101,4,high_growth,50
48_102,4,high_growth,50
48_103,4,high_growth,50
48_104,4,high_growth,50
48_105,4,high_growth,50
48_106,4,high_growth,50
48_107,4,high_growth,50
48_108,4,high_growth,50
48_109,4,high_growth,50
48_11,4,high_growth,50
48_110,4,high_growth,50
48_111,4,high_growth,50
48_112,4,high_growth,50
48_113,4,high_growth,50
48_114,4,high_growth,50
48_115,4,high_growth,50
48_116,4,high_growth,50
48_117,4,high_growth,50
48_118,4,high_growth,50
48_119,4,high_growth,50
48_12,4,high_growth,50
48_120,4,high_growth,50
48_121,4,high_growth,50
48_122,4,high_growth,50
48_123,4,high_growth,50
48_124,4,high_growth,50
48_125,4,high_growth,50
48_126,4,high_growth,50
48_127,4,high_growth,50
48_128,4,high_growth,50
48_129,4,high_growth,50
48_13,4,high_growth,50
48_130,4,high_growth,50
48_131,4,high_growth,50
48_132,4,high_growth,50
48_14,4,high_growth,50
48_15,4,high_growth,50
48_16,4,high_growth,50
48_17,4,high_growth,50
48_18,4,high_growth,50
48_19,4,high_growth,50
48_2,4,high_growth,50
48_20,4,high_growth,50
48_21,4,high_growth,50
48_22,4,high_growth,50
48_23,4,high_growth,50
48_24,4,high_growth,50
48_25,4,high_growth,50
48_26,4,high_growth,50
48_27,4,high_growth,50
48_28,4,high_growth,50
48_29,4,high_growth,50
48_3,4,high_growth,50
48_30,4,high_growth,50
48_31,4,high_growth,50
48_32,4,high_growth,50
48_33,4,high_growth,50
48_34,4,high_growth,50
48_35,4,high_growth,50
48_36,4,high_growth,50
48_37,4,high_growth,50
48_38,4,high_growth,50
48_39,4,high_growth,50
48_4,4,high_growth,50
48_40,4,high_growth,50
48_41,4,high_growth,50
48_42,4,high_growth,50
48_43,4,high_growth,50
48_44,4,high_growth,50
48_45,4,high_growth,50
48_46,4,high_growth,50
48_47,4,high_growth,50
48_48,4,high_growth,50
48_49,4,high_growth,50
48_5,4,high_growth,50
48_50,4,high_growth,50
48_51,4,high_growth,50
48_52,4,high_growth,50
48_53,4,high_growth,50
48_54,4,high_growth,50
48_55,4,high_growth,50
48_56,4,high_growth,50
48_57,4,high_growth,50
48_58,4,high_growth,50
48_59,4,high_growth,50
48_6,4,high_growth,50
48_60,4,high_growth,50
48_61,4,high_growth,50
48_62,4,high_growth,50
48_63,4,high_growth,50
48_64,4,high_growth,50
48_65,4,high_growth,50
48_66,4,high_growth,50
48_67,4,high_growth,50
48_68,4,high_growth,50
48_69,4,high_growth,50
48_7,4,high_growth,50
48_70,4,high_growth,50
48_71,4,high_growth,50
48_72,4,high_growth,50
48_73,4,high_growth,50
48_74,4,high_growth,50
48_75,4,high_growth,50
48_76,4,high_growth,50
48_77,4,high_growth,50
48_78,4,high_growth,50
48_79,4,high_growth,50
48_8,4,high_growth,50
48_80,4,high_growth,50
48_81,4,high_growth,50
48_82,4,high_growth,50
48_83,4,high_growth,50
48_84,4,high_growth,50
48_85,4,high_growth,50
48_86,4,high_growth,50
48_87,4,high_growth,50
48_88,4,high_growth,50
48_89,4,high_growth,50
48_9,4,high_growth,50
48_90,4,high_growth,50
48_91,4,high_growth,50
48_92,4,high_growth,50
48_93,4,high_growth,50
48_94,4,high_growth,50
48_95,4,high_growth,50
48_96,4,high_growth,50
48_97,4,high_growth,50
48_98,4,high_growth,50
48_99,4,high_growth,50
49_0,3,high_growth,50
49_1,3,high_growth,50
49_10,3,high_growth,50
49_11,3,high_growth,50
49_12,3,high_growth,50
49_13,3,high_growth,50
49_14,3,high_growth,50
49_2,3,high_growth,50
49_3,3,high_growth,50
49_4,3,high_growth,50
49_5,3,high_growth,50
49_6,3,high_growth,50
49_7,3,high_growth,50
49_8,3,high_growth,50
49_9,3,high_growth,50
51_0,4,high_growth,50
51_1,1,high_growth,50
51_10,4,high_growth,50
51_100,1,high_growth,50
51_101,4,high_growth,50
51_102,1,high_growth,50
51_103,1,high_growth,50
51_104,5,high_growth,50
51_105,4,high_growth,50
51_106,1,high_growth,50
51_107,4,high_growth,50
51_108,1,high_growth,50
51_109,4,high_growth,50
51_11,4,high_growth,50
51_110,1,high_growth,50
51_111,4,high_growth,50
51_112,4,high_growth,50
51_113,5,high_growth,50
51_114,4,high_growth,50
51_115,5,high_growth,50
51_116,4,high_growth,50
51_117,4,high_growth,50
51_118,4,high_growth,50
51_119,4,high_growth,50
51_12,4,high_growth,50
51_120,4,high_growth,50
51_121,4,high_growth,50
51_122,4,high_growth,50
51_123,3,high_growth,50
51_124,3,high_growth,50
51_125,4,high_growth,50
51_126,5,high_growth,50
51_127,5,high_growth,50
51_128,4,high_growth,50
51_129,4,high_growth,50
51_13,1,high_growth,50
51_130,4,high_growth,50
51_131,4,high_growth,50
51_132,4,high_growth,50
51_133,4,high_growth,50
51_134,4,high_growth,50
51_135,4,high_growth,50
51_136,5,high_growth,50
51_137,4,high_growth,50
51_138,4,high_growth,50
51_139,2,high_growth,50
51_14,4,high_growth,50
51_140,2,high_growth,50
51_141,4,high_growth,50
51_142,4,high_growth,50
51_143,5,high_growth,50
51_144,5,high_growth,50
51_145,4,high_growth,50
51_146,4,high_growth,50
51_147,1,high_growth,50
51_148,4,high_growth,50
51_149,1,high_growth,50
51_15,4,high_growth,50
51_150,2,high_growth,50
51_151,4,high_growth,50
51_152,4,high_growth,50
51_153,3,high_growth,50
51_154,1,high_growth,50
51_155,4,high_growth,50
51_156,4,high_growth,50
51_157,1,high_growth,50
51_158,4,high_growth,50
51_159,1,high_growth,50
51_16,4,high_growth,50
51_160,5,high_growth,50
51_161,1,high_growth,50
51_162,4,high_growth,50
51_163,4,high_growth,50
51_164,4,high_growth,50
51_165,4,high_growth,50
51_166,4,high_growth,50
51_167,4,high_growth,50
51_168,4,high_growth,50
51_169,3,high_growth,50
51_17,4,high_growth,50
51_170,3,high_growth,50
51_171,4,high_growth,50
51_172,5,high_growth,50
51_173,4,high_growth,50
51_174,4,high_growth,50
51_175,4,high_growth,50
51_176,4,high_growth,50
51_177,4,high_growth,50
51_178,4,high_growth,50
51_179,5,high_growth,50
51_18,4,high_growth,50
51_180,4,high_growth,50
51_181,4,high_growth,50
51_182,4,high_growth,50
51_183,4,high_growth,50
51_184,5,high_growth,50
51_185,4,high_growth,50
51_186,2,high_growth,50
51_187,4,high_growth,50
51_188,4,high_growth,50
51_189,2,high_growth,50
51_19,4,high_growth,50
51_190,4,high_growth,50
51_191,4,high_growth,50
51_192,2,high_growth,50
51_193,4,high_growth,50
51_194,4,high_growth,50
51_195,4,high_growth,50
51_196,4,high_growth,50
51_197,4,high_growth,50
51_198,4,high_growth,50
51_199,4,high_growth,50
51_2,1,high_growth,50
51_20,4,high_growth,50
51_200,2,high_growth,50
51_201,4,high_growth,50
51_202,4,high_growth,50
51_203,1,high_growth,50
51_204,5,high_growth,50
51_205,4,high_growth,50
51_21,4,high_growth,50
51_22,1,high_growth,50
51_23,1,high_growth,50
51_24,1,high_growth,50
51_25,4,high_growth,50
51_26,4,high_growth,50
51_27,4,high_growth,50
51_28,4,high_growth,50
51_29,1,high_growth,50
51_3,4,high_growth,50
51_30,4,high_growth,50
51_31,4,high_growth,50
51_32,4,high_growth,50
51_33,4,high_growth,50
51_34,4,high_growth,50
51_35,4,high_growth,50
51_36,4,high_growth,50
51_37,4,high_growth,50
51_38,4,high_growth,50
51_39,4,high_growth,50
51_4,4,high_growth,50
51_40,4,high_growth,50
51_41,1,high_growth,50
51_42,4,high_growth,50
51_43,4,high_growth,50
51_44,4,high_growth,50
51_45,1,high_growth,50
51_46,4,high_growth,50
51_47,1,high_growth,50
51_48,4,high_growth,50
51_49,4,high_growth,50
51_5,4,high_growth,50
51_50,4,high_growth,50
51_51,3,high_growth,50
51_52,4,high_growth,50
51_53,4,high_growth,50
51_54,4,high_growth,50
51_55,4,high_growth,50
51_56,4,high_growth,50
51_57,4,high_growth,50
51_58,4,high_growth,50
51_59,4,high_growth,50
51_6,1,high_growth,50
51_60,4,high_growth,50
51_61,4,high_growth,50
51_62,5,high_growth,50
51_63,5,high_growth,50
51_64,5,high_growth,50
51_65,1,high_growth,50
51_66,1,high_growth,50
51_67,4,high_growth,50
51_68,4,high_growth,50
51_69,1,high_growth,50
51_7,4,high_growth,50
51_70,4,high_growth,50
51_71,4,high_growth,50
51_72,4,high_growth,50
51_73,1,high_growth,50
51_74,1,high_growth,50
51_75,4,high_growth,50
51_76,4,high_growth,50
51_77,5,high_growth,50
51_78,4,high_growth,50
51_79,4,high_growth,50
51_8,4,high_growth,50
51_80,4,high_growth,50
51_81,4,high_growth,50
51_82,4,high_growth,50
51_83,4,high_growth,50
51_84,4,high_growth,50
51_85,3,high_growth,50
51_86,4,high_growth,50
51_87,4,high_growth,50
51_88,5,high_growth,50
51_89,4,high_growth,50
51_9,4,high_growth,50
51_90,4,high_growth,50
51_91,1,high_growth,50
51_92,4,high_growth,50
51_93,4,high_growth,50
51_94,4,high_growth,50
51_95,4,high_growth,50
51_96,5,high_growth,50
51_97,4,high_growth,50
51_98,4,high_growth,50
51_99,4,high_growth,50
53_0,1,high_growth,50
53_1,1,high_growth,50
53_10,1,high_growth,50
53_11,5,high_growth,50
53_12,1,high_growth,50
53_13,1,high_growth,50
53_14,5,high_growth,50
53_15,1,high_growth,50
53_16,5,high_growth,50
53_17,1,high_growth,50
53_18,1,high_growth,50
53_19,5,high_growth,50
53_2,1,high_growth,50
53_20,1,high_growth,50
53_21,5,high_growth,50
53_22,5,high_growth,50
53_23,5,high_growth,50
53_24,1,high_growth,50
53_25,5,high_growth,50
53_26,5,high_growth,50
53_27,5,high_growth,50
53_28,5,high_growth,50
53_29,5,high_growth,50
53_3,1,high_growth,50
53_30,5,high_growth,50
53_4,1,high_growth,50
53_5,5,high_growth,50
53_6,1,high_growth,50
53_7,1,high_growth,50
53_8,5,high_growth,50
53_9,5,high_growth,50
56_0,4,high_growth,50
56_1,5,high_growth,50
56_10,2,high_growth,50
56_2,5,high_growth,50
56_3,4,high_growth,50
56_4,4,high_growth,50
56_5,4,high_growth,50
56_6,4,high_growth,50
56_7,4,high_growth,50
56_8,5,high_growth,50
56_9,5,high_growth,50
1_0,1,high_growth,75
1_1,3,high_growth,75
1_2,1,high_growth,75
1_3,1,high_growth,75
1_4,1,high_growth,75
1_5,1,high_growth,75
1_6,1,high_growth,75
1_7,1,high_growth,75
1_8,1,high_growth,75
4_0,5,high_growth,75
4_1,5,high_growth,75
4_10,5,high_growth,75
4_11,5,high_growth,75
4_12,5,high_growth,75
4_13,5,high_growth,75
4_14,5,high_growth,75
4_15,5,high_growth,75
4_16,5,high_growth,75
4_17,5,high_growth,75
4_18,5,high_growth,75
4_19,5,high_growth,75
4_2,5,high_growth,75
4_20,5,high_growth,75
4_21,5,high_growth,75
4_22,3,high_growth,75
4_23,5,high_growth,75
4_24,5,high_growth,75
4_25,5,high_growth,75
4_26,5,high_growth,75
4_27,5,high_growth,75
4_28,5,high_growth,75
4_29,5,high_growth,75
4_3,5,high_growth,75
4_30,5,high_growth,75
4_31,5,high_growth,75
4_32,5,high_growth,75
4_33,5,high_growth,75
4_34,5,high_growth,75
4_35,5,high_growth,75
4_36,5,high_growth,75
4_37,5,high_growth,75
4_4,5,high_growth,75
4_5,5,high_growth,75
4_6,5,high_growth,75
4_7,5,high_growth,75
4_8,5,high_growth,75
4_9,5,high_growth,75
6_0,3,high_growth,75
6_1,3,high_growth,75
6_10,2,high_growth,75
6_11,3,high_growth,75
6_12,2,high_growth,75
6_13,2,high_growth,75
6_14,3,high_growth,75
6_15,2,high_growth,75
6_16,3,high_growth,75
6_17,2,high_growth,75
6_18,3,high_growth,75
6_19,2,high_growth,75
6_2,2,high_growth,75
6_20,3,high_growth,75
6_21,3,high_growth,75
6_22,3,high_growth,75
6_23,3,high_growth,75
6_24,3,high_growth,75
6_25,3,high_growth,75
6_26,3,high_growth,75
6_27,2,high_growth,75
6_28,2,high_growth,75
6_29,3,high_growth,75
6_3,3,high_growth,75
6_30,2,high_growth,75
6_31,2,high_growth,75
6_32,2,high_growth,75
6_33,2,high_growth,75
6_34,3,high_growth,75
6_35,3,high_growth,75
6_36,3,high_growth,75
6_37,3,high_growth,75
6_38,3,high_growth,75
6_39,2,high_growth,75
6_4,2,high_growth,75
6_40,2,high_growth,75
6_41,3,high_growth,75
6_42,3,high_growth,75
6_43,2,high_growth,75
6_44,3,high_growth,75
6_45,2,high_growth,75
6_46,3,high_growth,75
6_47,3,high_growth,75
6_48,3,high_growth,75
6_49,3,high_growth,75
6_5,2,high_growth,75
6_50,3,high_growth,75
6_51,3,high_growth,75
6_52,3,high_growth,75
6_53,3,high_growth,75
6_54,3,high_growth,75
6_55,3,high_growth,75
6_6,2,high_growth,75
6_7,3,high_growth,75
6_8,3,high_growth,75
6_9,3,high_growth,75
8_0,5,high_growth,75
8_1,5,high_growth,75
8_2,5,high_growth,75
8_3,5,high_growth,75
8_4,5,high_growth,75
8_5,5,high_growth,75
8_6,5,high_growth,75
8_7,5,high_growth,75
8_8,5,high_growth,75
9_0,1,high_growth,75
12_0,5,high_growth,75
12_1,5,high_growth,75
12_2,5,high_growth,75
12_3,5,high_growth,75
12_4,5,high_growth,75
12_5,2,high_growth,75
12_6,5,high_growth,75
12_7,5,high_growth,75
13_0,2,high_growth,75
13_1,3,high_growth,75
13_10,2,high_growth,75
13_11,3,high_growth,75
13_12,3,high_growth,75
13_13,4,high_growth,75
13_14,2,high_growth,75
13_15,3,high_growth,75
13_16,3,high_growth,75
13_17,3,high_growth,75
13_18,3,high_growth,75
13_19,3,high_growth,75
13_2,3,high_growth,75
13_20,3,high_growth,75
13_21,3,high_growth,75
13_22,3,high_growth,75
13_23,3,high_growth,75
13_24,3,high_growth,75
13_25,3,high_growth,75
13_26,3,high_growth,75
13_27,3,high_growth,75
13_28,4,high_growth,75
13_29,3,high_growth,75
13_3,3,high_growth,75
13_30,3,high_growth,75
13_31,4,high_growth,75
13_32,4,high_growth,75
13_33,4,high_growth,75
13_34,3,high_growth,75
13_35,3,high_growth,75
13_36,4,high_growth,75
13_4,2,high_growth,75
13_5,2,high_growth,75
13_6,3,high_growth,75
13_7,3,high_growth,75
13_8,4,high_growth,75
13_9,3,high_growth,75
17_0,5,high_growth,75
17_1,5,high_growth,75
17_10,4,high_growth,75
17_11,4,high_growth,75
17_12,4,high_growth,75
17_13,4,high_growth,75
17_14,4,high_growth,75
17_15,5,high_growth,75
17_16,5,high_growth,75
17_17,4,high_growth,75
17_18,5,high_growth,75
17_19,4,high_growth,75
17_2,5,high_growth,75
17_20,4,high_growth,75
17_21,4,high_growth,75
17_22,5,high_growth,75
17_23,5,high_growth,75
17_24,5,high_growth,75
17_25,4,high_growth,75
17_26,4,high_growth,75
17_27,5,high_growth,75
17_28,5,high_growth,75
17_29,5,high_growth,75
17_3,5,high_growth,75
17_30,5,high_growth,75
17_31,4,high_growth,75
17_32,5,high_growth,75
17_33,4,high_growth,75
17_34,4,high_growth,75
17_35,4,high_growth,75
17_36,5,high_growth,75
17_37,4,high_growth,75
17_38,4,high_growth,75
17_39,4,high_growth,75
17_4,5,high_growth,75
17_40,4,high_growth,75
17_41,5,high_growth,75
17_42,4,high_growth,75
17_43,5,high_growth,75
17_44,5,high_growth,75
17_5,4,high_growth,75
17_6,4,high_growth,75
17_7,4,high_growth,75
17_8,4,high_growth,75
17_9,4,high_growth,75
18_0,4,high_growth,75
19_0,1,high_growth,75
19_1,1,high_growth,75
19_10,1,high_growth,75
19_11,2,high_growth,75
19_12,1,high_growth,75
19_13,1,high_growth,75
19_14,2,high_growth,75
19_15,1,high_growth,75
19_16,1,high_growth,75
19_17,1,high_growth,75
19_18,2,high_growth,75
19_19,2,high_growth,75
19_2,1,high_growth,75
19_20,1,high_growth,75
19_21,1,high_growth,75
19_22,1,high_growth,75
19_23,2,high_growth,75
19_24,1,high_growth,75
19_25,1,high_growth,75
19_26,1,high_growth,75
19_27,1,high_growth,75
19_28,1,high_growth,75
19_29,1,high_growth,75
19_3,1,high_growth,75
19_30,2,high_growth,75
19_31,1,high_growth,75
19_32,1,high_growth,75
19_33,2,high_growth,75
19_34,1,high_growth,75
19_35,1,high_growth,75
19_36,2,high_growth,75
19_4,1,high_growth,75
19_5,1,high_growth,75
19_6,1,high_growth,75
19_7,1,high_growth,75
19_8,1,high_growth,75
19_9,1,high_growth,75
21_0,5,high_growth,75
21_1,5,high_growth,75
21_2,5,high_growth,75
21_3,5,high_growth,75
21_4,5,high_growth,75
21_5,5,high_growth,75
21_6,5,high_growth,75
21_7,5,high_growth,75
21_8,5,high_growth,75
25_0,3,high_growth,75
25_1,3,high_growth,75
25_2,3,high_growth,75
25_3,3,high_growth,75
25_4,3,high_growth,75
25_5,3,high_growth,75
26_0,1,high_growth,75
26_1,1,high_growth,75
26_2,1,high_growth,75
27_0,2,high_growth,75
27_1,5,high_growth,75
27_2,5,high_growth,75
27_3,2,high_growth,75
27_4,5,high_growth,75
29_0,1,high_growth,75
29_1,1,high_growth,75
29_2,1,high_growth,75
29_3,1,high_growth,75
29_4,1,high_growth,75
30_0,2,high_growth,75
30_1,2,high_growth,75
30_2,2,high_growth,75
31_0,1,high_growth,75
31_1,1,high_growth,75
31_10,1,high_growth,75
31_11,2,high_growth,75
31_12,1,high_growth,75
31_13,2,high_growth,75
31_14,1,high_growth,75
31_15,2,high_growth,75
31_16,1,high_growth,75
31_17,1,high_growth,75
31_18,1,high_growth,75
31_19,2,high_growth,75
31_2,2,high_growth,75
31_20,2,high_growth,75
31_21,2,high_growth,75
31_22,1,high_growth,75
31_23,2,high_growth,75
31_3,1,high_growth,75
31_4,2,high_growth,75
31_5,1,high_growth,75
31_6,1,high_growth,75
31_7,1,high_growth,75
31_8,1,high_growth,75
31_9,1,high_growth,75
32_0,1,high_growth,75
32_1,1,high_growth,75
32_10,1,high_growth,75
32_11,1,high_growth,75
32_12,1,high_growth,75
32_13,1,high_growth,75
32_14,1,high_growth,75
32_15,1,high_growth,75
32_16,1,high_growth,75
32_17,1,high_growth,75
32_18,1,high_growth,75
32_19,1,high_growth,75
32_2,1,high_growth,75
32_3,1,high_growth,75
32_4,1,high_growth,75
32_5,1,high_growth,75
32_6,1,high_growth,75
32_7,1,high_growth,75
32_8,1,high_growth,75
32_9,1,high_growth,75
34_0,5,high_growth,75
34_1,5,high_growth,75
34_10,5,high_growth,75
34_11,5,high_growth,75
34_12,5,high_growth,75
34_13,5,high_growth,75
34_14,1,high_growth,75
34_15,1,high_growth,75
34_16,1,high_growth,75
34_17,5,high_growth,75
34_18,1,high_growth,75
34_19,5,high_growth,75
34_2,1,high_growth,75
34_20,5,high_growth,75
34_21,1,high_growth,75
34_22,1,high_growth,75
34_23,3,high_growth,75
34_3,5,high_growth,75
34_4,1,high_growth,75
34_5,1,high_growth,75
34_6,5,high_growth,75
34_7,5,high_growth,75
34_8,1,high_growth,75
34_9,1,high_growth,75
35_0,4,high_growth,75
35_1,4,high_growth,75
36_0,5,high_growth,75
36_1,5,high_growth,75
36_10,5,high_growth,75
36_11,5,high_growth,75
36_12,5,high_growth,75
36_13,5,high_growth,75
36_14,5,high_growth,75
36_15,1,high_growth,75
36_16,5,high_growth,75
36_17,1,high_growth,75
36_18,5,high_growth,75
36_19,5,high_growth,75
36_2,5,high_growth,75
36_20,1,high_growth,75
36_21,1,high_growth,75
36_22,5,high_growth,75
36_23,5,high_growth,75
36_3,5,high_growth,75
36_4,1,high_growth,75
36_5,5,high_growth,75
36_6,5,high_growth,75
36_7,1,high_growth,75
36_8,1,high_growth,75
36_9,5,high_growth,75
37_0,5,high_growth,75
37_1,5,high_growth,75
37_10,5,high_growth,75
37_11,5,high_growth,75
37_12,4,high_growth,75
37_13,5,high_growth,75
37_14,4,high_growth,75
37_15,5,high_growth,75
37_2,5,high_growth,75
37_3,5,high_growth,75
37_4,5,high_growth,75
37_5,5,high_growth,75
37_6,5,high_growth,75
37_7,5,high_growth,75
37_8,5,high_growth,75
37_9,5,high_growth,75
38_0,2,high_growth,75
38_1,2,high_growth,75
38_10,2,high_growth,75
38_11,2,high_growth,75
38_12,2,high_growth,75
38_13,2,high_growth,75
38_14,2,high_growth,75
38_15,2,high_growth,75
38_16,2,high_growth,75
38_17,2,high_growth,75
38_18,2,high_growth,75
38_19,2,high_growth,75
38_2,2,high_growth,75
38_20,2,high_growth,75
38_21,2,high_growth,75
38_22,2,high_growth,75
38_3,2,high_growth,75
38_4,2,high_growth,75
38_5,2,high_growth,75
38_6,2,high_growth,75
38_7,2,high_growth,75
38_8,2,high_growth,75
38_9,2,high_growth,75
39_0,3,high_growth,75
39_1,3,high_growth,75
39_10,3,high_growth,75
39_11,3,high_growth,75
39_12,3,high_growth,75
39_13,3,high_growth,75
39_2,3,high_growth,75
39_3,3,high_growth,75
39_4,3,high_growth,75
39_5,3,high_growth,75
39_6,3,high_growth,75
39_7,3,high_growth,75
39_8,3,high_growth,75
39_9,3,high_growth,75
40_0,2,high_growth,75
40_1,2,high_growth,75
40_2,2,high_growth,75
40_3,2,high_growth,75
40_4,2,high_growth,75
40_5,2,high_growth,75
40_6,2,high_growth,75
41_0,3,high_growth,75
41_1,3,high_growth,75
41_10,1,high_growth,75
41_11,3,high_growth,75
41_12,1,high_growth,75
41_13,1,high_growth,75
41_14,3,high_growth,75
41_15,3,high_growth,75
41_16,1,high_growth,75
41_17,1,high_growth,75
41_18,1,high_growth,75
41_19,1,high_growth,75
41_2,1,high_growth,75
41_20,3,high_growth,75
41_21,1,high_growth,75
41_22,1,high_growth,75
41_23,1,high_growth,75
41_24,1,high_growth,75
41_25,1,high_growth,75
41_26,3,high_growth,75
41_27,1,high_growth,75
41_28,1,high_growth,75
41_29,3,high_growth,75
41_3,1,high_growth,75
41_30,1,high_growth,75
41_31,3,high_growth,75
41_32,1,high_growth,75
41_33,3,high_growth,75
41_34,3,high_growth,75
41_35,3,high_growth,75
41_36,1,high_growth,75
41_37,1,high_growth,75
41_38,1,high_growth,75
41_4,3,high_growth,75
41_5,1,high_growth,75
41_6,1,high_growth,75
41_7,1,high_growth,75
41_8,1,high_growth,75
41_9,1,high_growth,75
42_0,4,high_growth,75
42_1,4,high_growth,75
42_10,4,high_growth,75
42_11,4,high_growth,75
42_12,2,high_growth,75
42_13,2,high_growth,75
42_14,4,high_growth,75
42_15,4,high_growth,75
42_16,2,high_growth,75
42_17,4,high_growth,75
42_18,4,high_growth,75
42_19,4,high_growth,75
42_2,4,high_growth,75
42_20,4,high_growth,75
42_21,4,high_growth,75
42_22,4,high_growth,75
42_23,4,high_growth,75
42_24,4,high_growth,75
42_25,4,high_growth,75
42_26,4,high_growth,75
42_27,2,high_growth,75
42_3,4,high_growth,75
42_4,4,high_growth,75
42_5,4,high_growth,75
42_6,4,high_growth,75
42_7,4,high_growth,75
42_8,4,high_growth,75
42_9,4,high_growth,75
